motorPos,motorVel,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
158.96,92.7391,-11.9388,0.79461,-2.77623,-126.42,-63.91,-108.29,4
159.627,58.5548,-13.1945,1.84428,-2.85471,-144.13,-61.95,-94.5,4
160.128,30.4904,-11.8309,3.48255,-2.73699,-152.25,-64.12,-83.23,4
160.295,10.9504,-14.9897,4.15944,-2.54079,-158.97,-66.71,-75.67,4
160.295,-14.666,-16.8045,6.03315,-2.18763,-164.99,-63.7,-66.15,4
160.128,-19.562,-17.4814,5.16006,0.981,-160.02,-61.11,-59.92,4
159.961,-6.14182,-35.3454,5.51322,3.52179,-125.65,-51.24,-51.24,4
159.627,-69.6144,-50.7373,17.4912,8.01477,-68.11,-44.52,-16.66,4
159.126,-25.6383,-28.0272,2.73699,3.93381,13.02,6.51,-27.23,4
158.626,-100.127,0.00981,13.0179,-4.09077,67.27,35.77,19.11,4
156.956,-185.587,3.83571,7.39674,0.69651,98.84,13.65,29.12,4
154.952,-220.952,-8.93691,5.73885,7.11225,118.86,-20.37,66.64,4
152.614,-233.192,-10.742,6.58251,2.03067,139.93,-12.11,95.41,4
150.109,-278.348,-1.26549,2.61927,0.97119,148.05,-9.73,102.76,4
147.104,-284.425,-4.42431,1.39302,2.04048,154,-16.87,99.12,4
144.432,-282.02,-12.3802,-1.21644,1.23606,137.69,-8.75,84.98,4
141.76,-244.164,-10.3692,-5.20911,1.14777,103.25,3.08,78.4,4
139.589,-190.44,-12.0761,-5.46417,3.47274,61.04,-1.26,71.82,4
138.086,-134.311,-14.6561,-2.7468,3.38445,25.2,-4.41,54.39,4
136.918,-95.2307,-17.6384,-0.48069,1.962,-3.99,-4.27,29.54,4
136.249,-42.7304,-14.7935,0.84366,2.30535,-24.29,-0.77,15.96,4
136.249,12.1744,-13.8321,2.02086,1.95219,-35.7,0.91,-4.83,4
136.417,28.0425,-12.6353,2.80566,2.14839,-36.68,-2.66,-36.68,4
136.751,46.3586,-10.997,2.82528,1.80504,-22.89,-8.05,-44.31,4
137.251,41.4627,-9.48627,2.98224,1.03005,-15.68,-9.17,-47.25,4
137.752,35.3864,-7.64199,2.89395,0.76518,-8.75,-9.73,-45.36,4
137.919,29.2665,-7.33788,2.99205,0.51993,-3.57,-10.29,-39.48,4
138.086,9.72631,-7.1613,3.07053,1.09872,1.89,-10.57,-33.39,4
138.086,-13.442,-7.28883,3.08034,1.15758,7.98,-9.87,-27.51,4
137.919,-12.2181,-7.7499,3.66894,0.86328,13.44,-9.59,-22.68,4
137.752,-17.114,-7.96572,4.03191,0.65727,18.48,-11.83,-21.35,4
137.585,-29.3102,-7.95591,3.2373,0.14715,22.33,-14.21,-21.28,4
137.251,-31.7581,-7.78914,2.75661,0.03924,21.91,-15.26,-18.62,4
136.918,-40.3261,-7.71066,2.78604,0.64746,17.92,-15.89,-15.19,4
136.417,-42.7304,-8.22078,2.66832,0.8829,15.4,-16.1,-13.65,4
136.082,-43.9543,-8.61318,2.58984,0.8829,14.42,-17.36,-13.16,4
135.581,-39.102,-8.829,2.70756,0.93195,15.68,-17.36,-17.01,4
135.247,-45.1783,-8.62299,2.56041,0.70632,19.74,-13.86,-18.69,4
134.746,-32.9822,-7.96572,1.88352,-0.69651,17.01,-10.64,-17.85,4
134.412,-37.8781,-7.59294,1.80504,-0.45126,13.16,-7.21,-15.54,4
133.911,-47.6263,-7.32807,1.43226,-0.86328,10.64,-3.85,-11.41,4
133.41,-59.8225,-7.42617,1.18701,-0.5886,6.93,-1.19,-7.77,4
132.742,-81.8105,-7.19073,0.95157,0.01962,3.5,2.1,-5.32,4
131.741,-98.9028,-7.23978,0.57879,-0.11772,0.56,5.32,-0.49,4
130.739,-107.427,-7.34769,1.39302,-0.08829,-3.92,7.77,5.04,4
129.57,-109.875,-7.49484,2.69775,0.41202,-6.65,9.87,7,4
128.568,-105.023,-7.67142,2.98224,-0.11772,-6.3,12.32,4.83,4
127.566,-102.575,-7.60275,2.70756,-0.21582,-7.07,13.93,2.52,4
126.564,-100.127,-7.70085,2.51136,0.76518,-8.89,15.12,1.33,4
125.562,-105.023,-7.87743,2.09934,0.75537,-8.05,16.17,-0.42,4
124.393,-111.099,-8.28945,1.65789,1.16739,-7.98,16.73,-0.98,4
123.224,-114.771,-8.98596,1.53036,1.24587,-8.89,17.5,1.26,4
122.222,-112.323,-9.29007,1.90314,0.61803,-11.41,16.24,4.2,4
121.054,-115.995,-9.17235,1.87371,0.8829,-12.6,16.59,6.09,4
119.885,-117.219,-9.24102,1.73637,0.94176,-11.97,16.03,6.09,4
118.716,-109.875,-9.54513,1.84428,1.48131,-10.29,15.12,3.99,4
117.547,-100.127,-9.70209,1.81485,1.60884,-6.37,16.38,-0.77,4
116.545,-105.023,-9.67266,1.2753,1.73637,-3.36,16.94,-7.14,4
115.543,-85.4826,-9.82962,1.13796,1.98162,-3.71,16.8,-12.81,4
114.708,-81.8105,-10.3397,1.21644,1.65789,-5.74,16.45,-19.11,4
114.04,-67.1664,-10.7812,1.03005,1.72656,-8.54,15.96,-25.13,4
113.372,-59.8225,-10.8989,1.05948,1.83447,-10.43,15.68,-30.03,4
112.871,-51.2983,-10.7812,1.42245,1.49112,-11.2,15.89,-34.23,4
112.537,-42.7304,-10.3103,2.10915,1.21644,-12.74,16.52,-38.92,4
112.036,-39.102,-10.0749,2.36421,1.53036,-13.93,24.92,-44.38,4
111.535,-50.0743,-9.86886,2.1582,0.97119,-15.33,31.64,-38.64,4
111.034,-59.8225,-10.6635,3.19806,0.51993,-15.68,39.76,-27.86,4
110.2,-96.4547,-10.6733,2.99205,-0.04905,-13.93,47.11,-16.38,4
109.198,-124.519,-11.8407,2.46231,-1.06929,-12.95,53.55,-3.57,4
107.695,-163.599,-12.6647,2.08953,-1.51074,-14.14,59.92,15.05,4
105.858,-202.68,-13.2827,2.23668,-1.90314,-16.8,68.11,35.91,4
103.687,-235.596,-13.9891,2.67813,-2.39364,-19.18,79.8,59.64,4
101.015,-269.78,-14.1951,3.18825,-2.99205,-19.95,91.42,85.33,4
98.0092,-302.741,-13.8517,3.46293,-3.19806,-17.36,99.96,110.67,4
94.8365,-327.177,-13.3024,3.4335,-2.23668,-15.61,107.17,133.77,4
91.6638,-333.253,-13.165,2.27592,-1.88352,-14.77,113.68,153.3,4
88.3241,-322.281,-13.5476,1.74618,-2.66832,-11.97,113.68,168.91,4
85.1514,-300.336,-14.2539,1.72656,-3.58065,-8.19,106.96,180.11,4
82.3127,-262.48,-15.3527,1.44207,-3.34521,0.77,82.74,180.32,4
80.1419,-206.308,-16.1473,2.16801,-2.62908,4.62,65.73,174.23,4
78.3046,-163.599,-14.6561,3.51198,-1.52055,7.49,51.03,162.26,4
76.8018,-144.059,-13.528,3.39426,-0.71613,5.88,43.33,150.15,4
75.2989,-129.415,-12.3606,0.67689,-0.05886,-2.45,41.72,136.36,4
74.13,-118.443,-10.9774,-1.30473,-0.75537,-17.5,43.05,131.18,4
73.1281,-79.3626,-9.96696,-0.05886,-1.67751,-35.63,41.58,137.34,4
72.6272,-56.1943,-9.09387,3.64932,-1.8639,-43.47,36.61,143.36,4
72.1262,-39.102,-7.75971,5.77809,-1.97181,-38.36,32.41,139.09,4
71.7922,-23.2339,-6.92586,5.74866,-2.03067,-30.52,27.93,128.73,4
71.7922,12.1744,-6.71004,4.7088,-2.11896,-24.36,25.69,118.09,4
71.9592,25.5945,-6.31764,3.31578,-2.30535,-22.82,21.14,108.85,4
72.4602,65.8987,-5.91543,2.60946,-1.88352,-23.87,13.51,101.15,4
73.2951,95.187,-5.89581,3.09015,-1.40283,-24.99,2.8,81.2,4
74.297,109.831,-5.82714,3.40407,-0.85347,-21.56,-0.35,66.92,4
75.6329,125.699,-5.70942,2.54079,-0.04905,-19.53,-1.4,53.41,4
77.1357,163.556,-5.55246,2.11896,0.21582,-18.55,-1.75,41.02,4
78.8056,183.096,-5.31702,1.80504,0.23544,-18.13,-2.45,29.19,4
80.8098,201.412,-4.97367,1.5696,0.22563,-17.71,-4.27,17.29,4
83.1476,222.132,-4.54203,1.53036,0.16677,-17.64,-7,5.04,4
85.3184,236.776,-4.08096,1.46169,0.00981,-17.5,-10.64,-8.4,4
87.8232,250.24,-3.87495,1.26549,-0.11772,-17.43,-14.63,-21.28,4
90.4949,269.737,-3.50217,1.06929,-0.17658,-18.06,-19.32,-31.57,4
93.1667,288.053,-3.30597,1.15758,-0.07848,-18.41,-23.38,-41.51,4
96.1724,297.845,-3.07053,1.28511,0.02943,-16.73,-27.72,-52.01,4
99.3451,319.789,-3.03129,1.67751,-0.20601,-11.27,-32.76,-62.65,4
102.518,330.805,-3.09996,2.05029,-0.66708,-3.43,-40.39,-73.78,4
106.025,346.673,-3.09996,2.42307,-0.72594,12.25,-59.15,-95.83,4
109.532,358.869,-3.18825,2.92338,-0.4905,17.78,-65.52,-106.96,4
113.205,375.961,-4.08096,3.65913,0.60822,21.56,-68.53,-118.65,4
117.046,394.278,-4.77747,3.52179,0.73575,24.5,-69.09,-129.99,4
121.054,404.026,-5.53284,3.0411,0.51993,25.69,-67.97,-140.28,4
125.061,401.578,-6.28821,2.24649,0.16677,23.52,-66.92,-148.82,4
129.069,399.13,-7.14168,1.45188,-0.2943,19.53,-66.43,-154.21,4
133.076,390.606,-8.32869,1.19682,-0.5886,14.42,-65.73,-157.5,4
136.918,390.606,-9.01539,0.69651,-0.92214,7.63,-64.54,-158.62,4
140.758,371.066,-9.58437,0.56898,-0.8829,-1.75,-66.64,-155.96,4
144.432,351.525,-10.0553,0.60822,-0.86328,-12.18,-67.69,-150.43,4
147.772,324.685,-10.5458,1.18701,-0.89271,-22.26,-66.15,-143.57,4
150.777,291.725,-10.3692,1.78542,-1.25568,-32.9,-62.23,-138.04,4
153.616,259.988,-10.1239,2.05029,-1.87371,-45.22,-59.5,-131.74,4
156.121,236.776,-9.94734,2.37402,-2.20725,-72.1,-53.06,-113.54,4
158.292,209.936,-10.0847,2.66832,-2.68794,-84.98,-50.47,-105.14,4
160.295,184.32,-9.97677,3.75723,-2.65851,-94.36,-47.88,-101.29,4
161.798,145.239,-10.5065,3.67875,-2.31516,-100.59,-45.22,-96.6,4
163.134,120.847,-11.3207,3.58065,-2.18763,-104.79,-41.79,-89.53,4
164.136,80.5429,-11.8407,3.40407,-1.962,-109.62,-38.43,-80.5,4
164.637,46.3586,-11.9878,3.54141,-1.54017,-115.22,-36.4,-69.65,4
164.804,-0.0218566,-11.3894,3.11958,-0.981,-118.44,-35.56,-58.87,4
164.637,-34.2062,-9.83943,2.33478,-0.74556,-119.21,-34.65,-47.11,4
164.303,-51.2983,-9.00558,2.69775,-0.38259,-114.03,-32.34,-34.93,4
163.802,-45.1783,-10.0062,2.30535,0.40221,-108.57,-35.35,-24.64,4
163.468,-32.9822,-11.929,4.42431,0.77499,-94.01,-34.93,-16.45,4
163.134,-30.5341,-13.5084,6.64137,0.59841,-72.1,-27.58,-17.08,4
162.633,-52.5222,-12.1448,7.51446,0.69651,-43.61,-20.86,-49.42,4
162.132,-59.8225,-11.2423,3.8259,0.92214,21.91,-4.27,-53.97,4
161.464,-62.2705,-12.6059,0.15696,2.78604,45.99,-5.39,-32.06,4
160.796,-111.099,-23.9953,2.07972,1.90314,62.93,-3.43,-8.75,4
159.293,-158.703,-26.487,-3.12939,1.88352,80.22,15.54,10.5,4
157.791,-155.031,-13.5869,0.32373,0.72594,83.93,50.19,52.01,4
155.787,-213.652,0.81423,1.41264,0.07848,86.03,60.62,71.12,4
153.449,-250.284,0.97119,-2.61927,2.58984,83.72,40.67,69.3,4
151.111,-240.492,-8.87805,-4.66956,4.94424,63.7,12.95,81.83,4
148.773,-218.548,-11.0363,-2.57022,4.78728,44.24,7.14,96.18,4
146.603,-200.232,-7.99515,1.28511,2.76642,28.49,13.72,100.1,4
144.766,-170.9,-8.31888,4.11039,3.20787,9.52,8.75,87.36,4
143.43,-128.191,-11.7426,6.07239,2.95281,1.12,9.73,64.26,4
142.428,-76.9147,-11.1049,4.40469,2.08953,-1.89,15.75,38.78,4
141.927,-40.3261,-11.6641,2.97243,4.40469,2.52,5.18,-2.52,4
141.593,-9.77002,-13.2926,2.06991,4.13982,14.77,-2.73,-17.22,4
141.76,12.1744,-13.0964,0.36297,4.07115,10.78,-12.32,-26.18,4
141.76,19.5183,-11.2815,-0.57879,2.8449,4.83,-18.06,-30.73,4
142.094,36.6104,-11.2226,0.18639,2.18763,-2.1,-24.57,-33.18,4
142.595,50.0306,-11.1344,0.76518,1.99143,-0.35,-26.95,-39.2,4
143.096,67.1227,-10.0553,1.08891,1.0791,6.02,-26.95,-46.41,4
143.931,74.4229,-9.91791,1.08891,0.42183,10.57,-26.11,-52.43,4
144.766,79.3189,-9.03501,0.8829,-0.51993,11.41,-23.45,-55.16,4
145.434,76.8709,-8.70147,1.29492,-1.00062,10.22,-22.68,-54.04,4
146.269,69.5707,-8.31888,1.52055,-1.08891,7.98,-22.26,-50.68,4
146.937,56.1505,-7.99515,2.0601,-0.66708,5.67,-20.65,-44.45,4
147.271,34.1624,-7.70085,2.48193,0.00981,4.83,-18.48,-37.94,4
147.438,15.8463,-7.71066,2.79585,0.3924,7,-15.33,-31.64,4
147.438,-6.14182,-7.32807,3.2373,0.2943,16.45,-10.15,-18.06,4
147.438,-15.89,-7.30845,3.79647,0.06867,22.12,-9.8,-12.53,4
147.271,-28.0862,-7.41636,3.93381,-0.05886,27.93,-9.31,-9.24,4
146.77,-45.1783,-7.40655,3.11958,-0.57879,32.62,-6.79,-5.74,4
146.269,-43.9543,-7.83819,2.78604,-0.51993,33.46,-4.76,-1.61,4
145.768,-68.3905,-7.87743,1.98162,-0.03924,33.39,-3.5,1.05,4
144.933,-87.9305,-7.96572,1.34397,0,29.68,-0.7,5.88,4
144.098,-91.5588,-7.64199,1.90314,-0.30411,21.35,2.94,12.32,4
143.096,-96.4547,-7.70085,2.56041,-1.03986,13.3,4.62,15.54,4
142.094,-102.575,-7.82838,2.6487,-1.25568,6.65,6.23,16.17,4
141.092,-105.023,-7.38693,2.73699,-0.79461,2.38,10.01,15.61,4
139.923,-109.875,-7.40655,2.42307,-0.91233,-0.84,14.07,14.91,4
138.921,-113.547,-7.57332,2.11896,-0.53955,-3.99,16.8,14.77,4
137.585,-123.295,-7.88724,2.13858,0.18639,-5.11,20.58,13.86,4
136.417,-124.519,-7.72047,2.1582,0.65727,-7.49,28.56,11.41,4
135.247,-122.071,-7.30845,2.36421,0.89271,-9.52,30.52,11.76,4
133.911,-120.891,-6.63156,3.02148,0.00981,-8.19,30.8,12.25,4
132.742,-133.087,-6.11163,2.56041,-0.51993,-6.44,27.16,14.98,4
131.24,-140.387,-5.9841,2.70756,1.34397,-4.41,23.38,17.92,4
129.737,-150.179,-6.70023,2.79585,1.85409,0.35,20.93,17.99,4
128.401,-153.851,-7.88724,2.86452,2.13858,6.37,17.57,15.54,4
126.898,-142.835,-8.4366,3.2373,2.3544,11.2,15.05,11.69,4
125.562,-133.087,-8.64261,3.00186,1.54998,14.84,13.3,5.18,4
124.393,-108.651,-8.96634,2.76642,0.99081,14.07,11.76,-0.77,4
123.224,-101.351,-8.98596,2.51136,1.18701,10.99,12.81,-6.72,4
122.222,-96.4547,-8.90748,1.54017,1.20663,7.21,14.49,-12.88,4
121.388,-98.9028,-8.86824,0.71613,2.01105,1.12,15.47,-16.17,4
120.386,-105.023,-9.17235,0.1962,2.38383,-4.69,16.45,-17.85,4
119.384,-101.351,-9.64323,0,1.99143,-13.44,17.43,-17.78,4
118.382,-94.0068,-10.3594,0.74556,1.98162,-14.63,19.18,-19.74,4
117.38,-89.1545,-11.9682,2.49174,2.21706,-11.2,22.12,-23.03,4
116.545,-84.2586,-11.7622,3.01167,2.48193,-5.88,25.76,-26.04,4
115.877,-68.3905,-10.9676,2.82528,1.67751,-1.26,28.49,-30.31,4
115.209,-63.4945,-10.1828,1.80504,1.78542,1.54,28.91,-35.98,4
114.541,-53.7463,-9.47646,1.54998,2.22687,1.68,29.82,-40.04,4
114.04,-47.6263,-9.63342,1.54017,2.24649,0.42,32.55,-43.82,4
113.539,-61.0465,-10.4869,1.85409,2.27592,-2.66,36.26,-46.13,4
112.871,-68.3905,-11.1245,1.04967,1.85409,-6.09,41.44,-44.38,4
112.036,-92.7828,-12.2821,1.73637,0.87309,-11.97,46.62,-34.93,4
111.034,-114.771,-12.7334,2.23668,0.7848,-14.56,50.61,-22.96,4
109.532,-152.627,-13.1846,3.37464,-0.13734,-16.38,58.66,-5.74,4
107.695,-196.56,-13.6948,4.08096,-0.80442,-15.26,68.95,41.02,4
105.524,-249.06,-13.5476,4.48317,-1.41264,0,86.73,66.5,4
102.852,-290.545,-13.2729,4.04172,-3.24711,7.63,92.54,95.2,4
99.6791,-327.177,-13.7732,2.48193,-3.74742,13.37,95.41,124.95,4
96.1724,-356.465,-14.0381,1.54017,-3.38445,19.6,93.87,150.92,4
92.6657,-355.241,-13.9793,1.20663,-3.77685,26.04,90.79,172.06,4
89.1591,-347.941,-14.4599,2.23668,-3.51198,28.63,84.84,187.39,4
85.6524,-334.477,-14.9308,2.44269,-2.5506,31.15,81.34,191.87,4
82.6467,-289.32,-15.3821,1.42245,-2.24649,31.22,79.66,186.55,4
79.9749,-230.744,-15.6568,-0.02943,-2.85471,24.92,73.78,175.07,4
78.1376,-158.703,-15.5587,-1.28511,-3.18825,12.95,64.96,160.79,4
76.8018,-103.799,-14.1853,0.25506,-2.82528,2.52,53.9,150.71,4
75.9668,-63.4945,-12.7138,1.72656,-1.65789,-0.35,44.59,134.75,4
75.6329,-35.4301,-10.9382,1.19682,-1.4715,-0.07,41.3,114.73,4
75.4659,3.65017,-9.07425,0.7848,-1.93257,-4.69,34.02,101.64,4
75.4659,15.8463,-7.56351,1.58922,-2.24649,-14.63,28.21,100.59,4
75.6329,25.5945,-6.11163,2.27592,-2.48193,-14.91,21.91,100.45,4
76.1338,57.3308,-5.54265,3.38445,-2.86452,-14.42,15.47,98.7,4
76.8018,78.0949,-5.81733,3.16863,-2.6487,-12.46,6.93,90.86,4
77.6367,87.8868,-6.00372,2.27592,-2.19744,-10.29,-2.52,82.04,4
78.6386,113.503,-6.46479,2.28573,-1.91295,-9.38,-10.85,75.53,4
79.9749,144.015,-6.73947,2.60946,-1.45188,-7.77,-18.41,67.69,4
81.6448,164.78,-6.73947,2.51136,-1.12815,-3.08,-25.2,57.05,4
83.4816,190.396,-6.65118,2.18763,-0.96138,3.22,-30.73,45.5,4
85.4854,213.608,-6.53346,1.72656,-0.73575,9.24,-35.14,33.6,4
87.6562,233.148,-6.32745,1.2753,-0.50031,13.37,-38.15,22.26,4
90.161,244.12,-6.01353,0.981,-0.27468,14.42,-40.32,11.76,4
92.6657,262.437,-5.70942,1.03986,-0.0981,13.72,-41.72,2.03,4
95.3375,274.633,-5.45436,1.08891,0.02943,10.29,-42.07,-16.73,4
98.1762,284.381,-5.23854,1.14777,0.07848,8.05,-41.79,-24.92,4
101.182,296.621,-5.3955,1.79523,-0.3924,7.07,-41.93,-34.93,4
104.188,302.697,-5.41512,1.84428,-0.92214,6.72,-43.96,-45.99,4
107.193,311.265,-5.36607,1.95219,-1.40283,6.86,-48.65,-57.26,4
110.367,323.461,-5.26797,1.89333,-1.4715,6.16,-55.3,-68.67,4
113.706,336.881,-5.16006,1.94238,-1.19682,5.04,-61.18,-79.17,4
117.213,358.869,-4.96386,2.23668,-1.03986,3.01,-65.52,-89.18,4
120.887,371.066,-4.74804,2.69775,-0.80442,2.17,-69.09,-100.1,4
124.56,379.633,-4.6107,2.88414,-0.59841,4.55,-71.89,-113.54,4
128.401,379.633,-4.84614,2.65851,-0.63765,8.4,-74.13,-126.91,4
132.242,388.158,-5.30721,2.06991,-0.76518,10.92,-76.23,-137.69,4
136.249,399.13,-5.95467,1.45188,-0.6867,11.2,-77.91,-144.9,4
140.257,404.026,-6.41574,1.13796,-0.75537,10.92,-78.96,-149.66,4
144.265,402.802,-6.68061,0.46107,-0.85347,5.95,-82.46,-155.4,4
148.272,390.606,-7.09263,-0.17658,-0.97119,-0.77,-82.46,-153.65,4
152.113,377.186,-8.37774,0.02943,-1.31454,-9.52,-79.59,-151.13,4
155.62,350.301,-8.95653,0.35316,-1.23606,-21.28,-76.3,-147.35,4
158.96,322.237,-9.57456,0.62784,-1.54998,-33.18,-72.38,-139.86,4
161.965,274.633,-10.0258,0.981,-1.58922,-46.55,-67.9,-127.61,4
164.47,227.028,-10.4477,1.60884,-1.48131,-60.27,-64.89,-111.65,4
166.474,183.096,-10.7027,2.02086,-1.31454,-71.12,-62.93,-94.99,4
167.977,122.027,-10.8695,2.42307,-1.62846,-78.05,-61.11,-78.4,4
168.979,76.8709,-10.3888,2.22687,-1.8639,-82.67,-60.41,-62.72,4
169.313,25.5945,-10.173,2.28573,-1.52055,-86.8,-58.59,-47.81,4
169.313,-26.8622,-9.82962,2.78604,-0.83385,-90.16,-55.72,-32.62,4
168.812,-52.5222,-9.47646,2.96262,-0.08829,-91.42,-51.87,-20.37,4
168.144,-72.0624,-9.26064,2.96262,0.71613,-90.65,-47.74,-9.52,4
167.309,-98.9028,-9.4176,1.89333,1.44207,-92.26,-38.08,-7.42,4
166.307,-114.771,-10.1926,0.24525,0.77499,-94.01,-31.78,-2.24,4
164.971,-130.639,-10.6831,0.85347,1.03005,-91.07,-29.96,-0.42,4
163.969,-102.575,-12.6255,3.29616,0.48069,-90.09,-29.82,5.67,4
162.967,-83.0346,-14.0185,5.83695,0.51993,-83.44,-27.72,10.01,4
162.132,-76.9147,-14.0185,6.79833,0.55917,-65.1,-24.71,3.22,4
161.297,-89.1545,-12.8903,6.77871,0.1962,-39.9,-20.58,-9.8,4
160.462,-100.127,-14.303,3.51198,0.65727,-11.62,-16.17,-22.89,4
159.46,-111.099,-30.1854,5.26797,2.91357,11.48,-14.07,-9.87,4
157.958,-168.495,-23.8089,2.09934,0.91233,38.08,-3.08,1.4,4
156.288,-172.124,-24.525,-1.44207,1.51074,55.72,12.67,26.74,4
154.451,-186.811,-8.50527,3.4335,0.99081,69.3,44.17,63.21,4
152.28,-224.624,4.50279,4.55184,1.05948,86.59,50.75,69.65,4
150.109,-220.952,1.85409,1.29492,3.09015,100.8,5.81,59.5,4
147.772,-216.1,-12.2135,-1.84428,5.05215,85.47,8.12,68.81,4
145.768,-200.232,-14.1068,-1.70694,2.95281,70.35,11.83,75.81,4
143.931,-175.796,-10.3888,-2.0601,4.33602,41.93,-2.66,65.31,4
142.094,-156.255,-12.8413,-0.92214,5.57208,19.95,-9.17,58.38,4
140.758,-118.443,-12.3312,0.48069,4.17906,2.8,-8.61,49.49,4
139.756,-87.9305,-12.4195,2.13858,2.46231,-9.52,-9.03,35.49,4
139.088,-46.4023,-11.154,4.26735,1.4715,-14.42,-12.25,19.25,4
138.921,-20.786,-10.8695,5.55246,0.56898,-13.44,-13.3,1.54,4
138.754,-6.14182,-9.9081,4.37526,-0.02943,-9.45,-9.38,-15.47,4
138.754,8.50234,-9.32931,2.38383,0.28449,-6.79,-4.9,-26.46,4
138.754,2.42609,-9.55494,0.40221,0.93195,-7.77,-1.68,-30.66,4
138.754,-1.24583,-9.76095,-0.51993,1.49112,-10.01,0.63,-29.33,4
138.754,-2.4698,-10.2416,-0.11772,1.67751,-13.02,1.75,-26.81,4
138.754,-6.14182,-10.2122,0.22563,1.88352,-15.47,0.98,-25.41,4
138.754,-3.69388,-10.0847,0.43164,1.82466,-14.28,-0.42,-24.99,4
138.754,-2.4698,-9.72171,1.33416,1.94238,-11.2,-2.87,-25.69,4
138.754,-1.24583,-9.55494,1.34397,1.962,-5.81,-5.67,-27.16,4
138.754,4.87414,-9.46665,1.54017,1.79523,-1.75,-9.17,-27.58,4
138.921,2.42609,-9.30969,1.82466,1.79523,0.84,-11.9,-28.21,4
138.921,10.9504,-9.0252,2.2563,1.40283,0.56,-12.46,-28,4
139.088,19.5183,-8.81919,3.15882,0.96138,-1.19,-10.15,-27.86,4
139.255,9.72631,-8.10306,3.15882,0.31392,-2.94,-6.72,-29.4,4
139.255,6.09811,-7.59294,2.29554,-0.66708,-4.97,-3.64,-28.77,4
139.255,-3.69388,-7.43598,1.88352,-1.35378,-8.96,-1.05,-23.38,4
139.088,-23.2339,-6.97491,1.6677,-1.04967,-13.44,0.7,-15.82,4
138.754,-42.7304,-6.74928,1.49112,-0.43164,-16.94,4.34,-7.77,4
138.253,-52.5222,-7.08282,1.51074,-0.06867,-19.67,11.06,-1.4,4
137.585,-80.5866,-7.27902,1.89333,0.18639,-20.23,18.55,5.6,4
136.584,-100.127,-7.20054,1.22625,0.60822,-20.23,21,10.29,4
135.581,-105.023,-7.46541,1.34397,0.10791,-23.8,23.1,18.34,4
134.412,-108.651,-7.22997,3.03129,0,-26.88,22.47,24.43,4
133.243,-123.295,-6.65118,4.00248,-0.02943,-27.3,21.21,26.88,4
132.075,-123.295,-6.24897,4.07115,-0.14715,-25.62,19.46,28.77,4
130.739,-128.191,-6.36669,3.90438,0.32373,-20.93,17.5,30.1,4
129.403,-139.163,-7.97553,3.50217,0.70632,-12.25,16.94,31.57,4
127.9,-151.403,-8.27964,2.85471,1.33416,-3.85,18.97,34.16,4
126.397,-153.851,-7.48503,2.52117,1.19682,2.03,22.4,34.72,4
124.894,-155.031,-7.01415,1.83447,0.26487,1.54,22.4,32.41,4
123.391,-146.507,-7.51446,1.15758,0.96138,-5.18,21.49,28.14,4
122.055,-139.163,-8.26983,0.82404,1.04967,-9.45,24.5,22.26,4
120.887,-124.519,-8.84862,0.63765,1.45188,-13.51,25.34,9.38,4
119.551,-117.219,-9.07425,0.34335,2.39364,-15.12,23.03,2.45,4
118.549,-108.651,-9.40779,0.27468,2.04048,-19.39,20.02,-1.33,4
117.547,-95.2307,-11.1442,2.53098,2.19744,-21.42,18.2,-2.94,4
116.545,-92.7828,-11.3404,3.61989,1.81485,-18.2,16.8,-4.13,4
115.71,-87.9305,-10.8695,4.04172,1.52055,-10.99,14.91,-5.32,4
114.708,-87.9305,-9.96696,3.97305,1.8639,-2.17,13.79,-7.49,4
114.04,-76.9147,-9.17235,3.4335,1.50093,6.16,13.86,-11.41,4
113.205,-74.4666,-8.7309,2.66832,1.22625,10.5,13.09,-16.8,4
112.537,-62.2705,-8.83881,2.09934,1.25568,9.8,12.04,-22.26,4
111.869,-57.3745,-9.28026,1.58922,1.30473,6.44,13.16,-27.86,4
111.368,-52.5222,-9.98658,1.41264,1.48131,1.68,15.26,-31.15,4
110.868,-59.8225,-10.8008,1.87371,1.18701,-3.99,19.88,-32.48,4
110.2,-68.3905,-10.8891,1.55979,0.6867,-8.54,23.59,-32.69,4
109.532,-68.3905,-10.9283,1.46169,0.52974,-11.34,28.98,-25.13,4
108.697,-79.3626,-10.8499,2.1582,0.55917,-16.03,32.76,-21.77,4
107.862,-86.7065,-10.9087,3.3354,-0.0981,-15.4,37.24,-17.92,4
107.026,-102.575,-11.7426,3.52179,-0.79461,-13.37,42.21,-13.51,4
105.858,-109.875,-12.2527,3.77685,-0.93195,-11.69,48.65,-4.97,4
104.689,-133.087,-13.0277,3.44331,-1.30473,-10.43,59.08,9.52,4
103.019,-174.571,-13.7144,3.19806,-1.63827,-10.85,70.77,31.08,4
101.015,-213.652,-14.0577,3.59046,-2.02086,-10.43,81.2,57.47,4
98.5102,-255.136,-14.1166,3.61989,-2.58003,-9.94,89.04,83.79,4
96.0054,-279.572,-14.3618,2.70756,-2.943,-7.07,94.29,107.8,4
93.1667,-284.425,-14.2539,1.78542,-2.93319,-4.55,94.92,128.94,4
90.4949,-268.556,-14.0185,1.88352,-2.57022,-2.52,91.91,143.92,4
